id_smart;name;description;cod_cat_n1_smt;categoria_nivel_1;cod_cat_n2_smt;categoria_nivel_2;marca;formato;precio;image1;image2;image3;empresa;name_tottus;score_tottus;marca_tottus;formato_tottus;precio_tottus;name_lider;score_lider;marca_lider;formato_lider;precio_lider;name_jumbo;score_jumbo;marca_jumbo;formato_jumbo;precio_jumbo;flag_mmpp
L5011184;Café Lungo Descaffeinato 16 Cápsulas, 112 g;no info;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;nescafe dolce gusto;112 g;6370.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468159a.jpg]&sink;;;Lider;;;;;;café lungo descaffeinato 16 cápsulas 112 g nescafe dolce gusto 112 g;95.0;nescafe dolce gusto;112 g;6370.0;;;;;;0
L5011225;Estuche Bombón Mecano, 190 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;costa;190 g;3210.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468458a.jpg]&sink;;;Lider;;;;;;estuche bombón mecano 190 g costa 190 g;95.0;costa;190 g;3210.0;;;;;;0
L5011227;Estuche Bombón Carezza, 180 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;costa;180 g;3210.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468461a.jpg]&sink;;;Lider;;;;;;estuche bombón carezza 180 g costa 180 g;95.0;costa;180 g;3210.0;;;;;;0
L5011229;Chocolate Costa Rama Menta, 115 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;costa;115 g;1650.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468464a.jpg]&sink;;;Lider;;;;;;chocolate costa rama menta 115 g costa 115 g;95.0;costa;115 g;1650.0;;;;;;0
L5011231;Chocolate De Leche, 125 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;milka;125 g;1950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468467a.jpg]&sink;;;Lider;;;;;;chocolate leche 125 g milka 125 g;95.0;milka;125 g;1950.0;;;;;;0
L5011313;Cocoa Puffs, 0,294 kg;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;cocoa puffs;0,294 kg;7190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468735a.jpg]&sink;;;Lider;;;;;;cocoa puffs 0294 kg cocoa puffs 0294 kg;95.0;cocoa puffs;0,294 kg;7190.0;;;;;;0
L5011314;Cinnamon Toast Crunch, 0,34 kg;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;cinnamon toast;0,34 kg;6690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4468738a.jpg]&sink;;;Lider;;;;;;cinnamon toast crunch 034 kg cinnamon toast 034 kg;95.0;cinnamon toast;0,34 kg;6690.0;;;;;;0
L5011411;Whisky Wild Sabor Cereza, 700 ml;Cóctel de Whisky Wild Cereza Ballantine's, 700ml;BYL_001;Bebidas y Licores;D_001;Destilados;ballantine's;700 ml;13450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4469091a.jpg]&sink;;;Lider;;;;;;whisky wild sabor cereza 700 ml ballantines 700 ml;95.0;ballantine's;700 ml;13450.0;;;;;;0
L5011412;Chocolate Tableta Crunch, 80 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;nestle;80 g;1200.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4469094a.jpg]&sink;;;Lider;;;;;;chocolate tableta crunch 80 g nestle 80 g;95.0;nestle;80 g;1200.0;;;;;;0
L5011413;Chocolate Tableta Galak, 80 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;nestle;80 g;1200.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4469097a.jpg]&sink;;;Lider;;;;;;chocolate tableta galak 80 g nestle 80 g;95.0;nestle;80 g;1200.0;;;;;;0
L5011414;Chocolate Sahne Nuss Crunch Caramel, 160 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;nestle;160 g;3850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4469100a.jpg]&sink;;;Lider;;;;;;chocolate sahne nuss crunch caramel 160 g nestle 160 g;95.0;nestle;160 g;3850.0;;;;;;0
L5011415;Sahne Nuss Almendras Bañadas, 160 g;Almendras Cubiertas con Chocolate de Leche Sahne-Nuss Nestlé, 120g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;nestle;160 g;3790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4469103a.jpg]&sink;;;Lider;;;;;;sahne nuss almendras bañadas 160 g nestle 160 g;95.0;nestle;160 g;3790.0;;;;;;0
L5013191;Ajo Cubo, 100 g;no info;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;frutos del maipo;100 g;750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4475474a.jpg]&sink;;;Lider;;;;;;ajo cubo 100 g frutos maipo 100 g;95.0;frutos del maipo;100 g;750.0;;;;;;0
L5013193;Cebolla Morada, 150 g;no info;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;frutos del maipo;150 g;750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4475477a.jpg]&sink;;;Lider;;;;;;cebolla morada 150 g frutos maipo 150 g;95.0;frutos del maipo;150 g;750.0;;;;;;0
L365024;Masticable Frutal, 600 g;Masticables Frutales Ambrosoli, 200Unidades;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;ambrosoli;600 g;4030.0;https://images.lider.cl/wmtcl?source=url[file:/productos/447686a.jpg]&sink;;;Lider;;;;;;masticable frutal 600 g ambrosoli 600 g;95.0;ambrosoli;600 g;4030.0;;;;;;0
L5015179;Protein Bite Caramel Peanuts Salty, 220 g;Barra Protein Bite Caramelo Salado y Maní Your Goal, 4Unidades;DYD_001;Desayunos y Dulces;CER_001;Cereales;your goal;220 g;7690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4482709a.jpg]&sink;;;Lider;;;;;;protein bite caramel peanuts salty 220 g your goal 220 g;95.0;your goal;220 g;7690.0;;;;;;0
L5015349;Néctar Frutilla Sin Azúcar Añadida, 2 L;no info;BYL_001;Bebidas y Licores;J_001;Jugos;del valle;2 l;1290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4483217a.jpg]&sink;;;Lider;;;;;;néctar frutilla azúcar añadida 2 l valle 2 l;95.0;del valle;2 l;1290.0;;;;;;0
L5015354;Néctar Kiwi Sin Azúcar Añadida, 2 L;no info;BYL_001;Bebidas y Licores;J_001;Jugos;del valle;2 l;1290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4483220a.jpg]&sink;;;Lider;;;;;;néctar kiwi azúcar añadida 2 l valle 2 l;95.0;del valle;2 l;1290.0;;;;;;0
L5015549;Espumante Brut Lata Valdivieso 12º, 310 ml;Espumante Brut Valdivieso, 310ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;310 ml;2590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4484232a.jpg]&sink;;;Lider;;;;;;espumante brut lata valdivieso 12º 310 ml valdivieso 310 ml;95.0;valdivieso;310 ml;2590.0;;;;;;0
L5015550;Espumante Rose Lata 12º, 310 ml;Espumante Rosé Demi Sec Valdivieso, 310ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;valdivieso;310 ml;2590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4484235a.jpg]&sink;;;Lider;;;;;;espumante rose lata 12º 310 ml valdivieso 310 ml;95.0;valdivieso;310 ml;2590.0;;;;;;0
L269653;Vino Espumante Moscato Botella, 750 cc;Vino Espumante Moscato Sweet Baron Lacroix, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;baron lacroix;750 cc;4490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4485a.jpg]&sink;;;Lider;;;;;;vino espumante moscato botella 750 cc baron lacroix 750 cc;95.0;baron lacroix;750 cc;4490.0;;;;;;0
L5016489;Chocolate Con Leche, 510 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;m&m's;510 g;7750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4487538a.jpg]&sink;;;Lider;;;;;;chocolate leche 510 g mms 510 g;95.0;m&m's;510 g;7750.0;;;;;;0
L5018474;Cereal Chocapic/Milo Multipack, 480 g;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;chocapic/milo;480 g;3490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4488281a.jpg]&sink;;;Lider;;;;;;cereal chocapicmilo multipack 480 g chocapicmilo 480 g;95.0;chocapic/milo;480 g;3490.0;;;;;;0
L5019675;Yellow Label 60Bls Con Taza, 120 g;no info;DYD_001;Desayunos y Dulces;CYH_001;Café Té y Hierbas;lipton;120 g;5390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4491774a.jpg]&sink;;;Lider;;;;;;yellow label 60bls taza 120 g lipton 120 g;95.0;lipton;120 g;5390.0;;;;;;0
L254296;Vino Carmenere Botella, 750 ml;Vino Tinto Carménère Aresti, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;aresti;750 ml;3690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4491a.jpg]&sink;;;Lider;;;;;;vino carmenere botella 750 ml aresti 750 ml;95.0;aresti;750 ml;3690.0;;;;;;0
L5017706;Protein Snack Berries & White Glaze, 210 g;no info;DYD_001;Desayunos y Dulces;CER_001;Cereales;your goal;210 g;6400.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4492113a.jpg]&sink;;;Lider;;;;;;protein snack berries white glaze 210 g your goal 210 g;95.0;your goal;210 g;6400.0;;;;;;0
L5018225;Estuche Whisky Jw Blonde 750cc + Dos Vasos Acero 250ml, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;johnnie walker;750 ml;17990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4494025a.jpg]&sink;;;Lider;;;;;;estuche whisky jw blonde 750cc dos vasos acero 250ml 750 ml johnnie walker 750 ml;95.0;johnnie walker;750 ml;17990.0;;;;;;0
L5018751;Estuche Whisky Jw Black 750cc + 2 Vasos Acero 250ml, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;johnnie walker;750 ml;28990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4495608a.jpg]&sink;;;Lider;;;;;;estuche whisky jw black 750cc 2 vasos acero 250ml 750 ml johnnie walker 750 ml;95.0;johnnie walker;750 ml;28990.0;;;;;;0
L5018752;Estuche Whisky Jw Red 750cc + 2 Vasos Acero 250ml, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;johnnie walker;750 ml;11990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4495611a.jpg]&sink;;;Lider;;;;;;estuche whisky jw red 750cc 2 vasos acero 250ml 750 ml johnnie walker 750 ml;95.0;johnnie walker;750 ml;11990.0;;;;;;0
L5018753;Estuche London Gin 700cc + Copa Vidrio, 700 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;tanqueray;700 ml;14990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4495614a.jpg]&sink;;;Lider;;;;;;estuche london gin 700cc copa vidrio 700 ml tanqueray 700 ml;95.0;tanqueray;700 ml;14990.0;;;;;;0
L125185;Vino Merlot Don Luis, 750 ml;Vino Tinto Don Luis Merlot Cousiño-Macul, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;cousiño macul;750 ml;5390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4495a.jpg]&sink;;;Lider;;;;;;vino merlot don luis 750 ml cousiño macul 750 ml;95.0;cousiño macul;750 ml;5390.0;;;;;;0
L5019161;Pack Whisky Old N7 40°, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;jack daniel's;750 ml;28990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4496984a.jpg]&sink;;;Lider;;;;;;pack whisky old n7 40° 750 ml jack daniels 750 ml;95.0;jack daniel's;750 ml;28990.0;;;;;;0
L5019162;Pack Whisky Gentleman 40° + 2 Vasos, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;jack daniel's;750 ml;36990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4496987a.jpg]&sink;;;Lider;;;;;;pack whisky gentleman 40° 2 vasos 750 ml jack daniels 750 ml;95.0;jack daniel's;750 ml;36990.0;;;;;;0
L5019163;Pack Whisky Woodford Reserve 45,2°+ Vaso, 750 ml;no info;BYL_001;Bebidas y Licores;D_001;Destilados;woodford reserve;750 ml;38990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4496990a.jpg]&sink;;;Lider;;;;;;pack whisky woodford reserve 452° vaso 750 ml woodford reserve 750 ml;95.0;woodford reserve;750 ml;38990.0;;;;;;0
L5019414;Galletas Din Don Americana, 102 g;no info;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;costa;102 g;620.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4497981a.jpg]&sink;;;Lider;;;;;;galletas din don americana 102 g costa 102 g;95.0;costa;102 g;620.0;;;;;;0
L125180;Don Luis Chardonnay Botella, 750 cc;Vino Blanco Reserva Don Luis Chardonnay Cousiño - Macul, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;cousiño macul;750 cc;5390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4497a.jpg]&sink;;;Lider;;;;;;don luis chardonnay botella 750 cc cousiño macul 750 cc;95.0;cousiño macul;750 cc;5390.0;;;;;;0
L5019541;Mermelada Durazno, 400 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;aconcagua;400 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4498184a.jpg]&sink;;;Lider;;;;;;mermelada durazno 400 g aconcagua 400 g;95.0;aconcagua;400 g;1450.0;;;;;;0
L5019542;Mermelada Ciruela, 400 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;aconcagua;400 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4498187a.jpg]&sink;;;Lider;;;;;;mermelada ciruela 400 g aconcagua 400 g;95.0;aconcagua;400 g;1450.0;;;;;;0
L5019543;Mermelada Frutilla, 400 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;aconcagua;400 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4498190a.jpg]&sink;;;Lider;;;;;;mermelada frutilla 400 g aconcagua 400 g;95.0;aconcagua;400 g;1450.0;;;;;;0
L5019544;Mermelada Manzana Canela, 400 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;aconcagua;400 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4498193a.jpg]&sink;;;Lider;;;;;;mermelada manzana canela 400 g aconcagua 400 g;95.0;aconcagua;400 g;1450.0;;;;;;0
L5019545;Mermelada Membrillo, 400 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;aconcagua;400 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4498196a.jpg]&sink;;;Lider;;;;;;mermelada membrillo 400 g aconcagua 400 g;95.0;aconcagua;400 g;1450.0;;;;;;0
L834050;Don Matías Cabernet Sauvignon Botella, 750 ml;Vino Tinto Don Matias Gran Reserva Cabernet Sauvignon Cousiño-Macul, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;cousiño macul;750 ml;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4499a.jpg]&sink;;;Lider;;;;;;don matías cabernet sauvignon botella 750 ml cousiño macul 750 ml;95.0;cousiño macul;750 ml;6990.0;;;;;;0
L5020320;Marshmallows Morf Fries, 160 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;arcor;160 g;1000.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4500916a.jpg]&sink;;;Lider;;;;;;marshmallows morf fries 160 g arcor 160 g;95.0;arcor;160 g;1000.0;;;;;;0
L5020498;Queque Arena Pride, 1 Un;no info;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;pasticceria;1 un;4290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4501557a.jpg]&sink;;;Lider;;;;;;queque arena pride 1 pasticceria 1;95.0;pasticceria;1 un;4290.0;;;;;;0
L125184;Vino Cabernet Sauvignon Don Luis, 750 ml;Vino Tinto Don Luis Cabernet Sauvignon Cousiño-Macul, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;cousiño macul;750 ml;5390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4501a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon don luis 750 ml cousiño macul 750 ml;95.0;cousiño macul;750 ml;5390.0;;;;;;0
L5020905;Chocolate Con Leche Y Maní, 512 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;m&m's;512 g;11890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502718a.jpg]&sink;;;Lider;;;;;;chocolate leche maní 512 g mms 512 g;95.0;m&m's;512 g;11890.0;;;;;;0
L5020906;Chocolate Con Leche Y Mantequilla De Maní, 487 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;m&m's;487 g;11890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502721a.jpg]&sink;;;Lider;;;;;;chocolate leche mantequilla maní 487 g mms 487 g;95.0;m&m's;487 g;11890.0;;;;;;0
L5020907;Caramelos Masticables Sabor Original, 442 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;skittles;442 g;7840.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502724a.jpg]&sink;;;Lider;;;;;;caramelos masticables sabor original 442 g skittles 442 g;95.0;skittles;442 g;7840.0;;;;;;0
L5020908;Caramelos Gummies Sabor Original, 164 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;skittles;164 g;3560.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502727a.jpg]&sink;;;Lider;;;;;;caramelos gummies sabor original 164 g skittles 164 g;95.0;skittles;164 g;3560.0;;;;;;0
L5020909;Mini Caramelos Masticables Frutales Original, 227 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;starburst;227 g;4750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502730b.jpg]&sink;;;Lider;;;;;;mini caramelos masticables frutales original 227 g starburst 227 g;95.0;starburst;227 g;4750.0;;;;;;0
L5020910;Pack Chocolate Snickers - M&M - Twix, 878 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;m&m's, twix, snickers;878 g;26170.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502733a.jpg]&sink;;;Lider;;;;;;pack chocolate snickers mm twix 878 g mms twix snickers 878 g;95.0;m&m's, twix, snickers;878 g;26170.0;;;;;;0
L5020911;Pack De Caramelos Skittles - Starburts - Live Savers, 646 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;skittles, starburst, lifesavers;646 g;15460.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502736a.jpg]&sink;;;Lider;;;;;;pack caramelos skittles starburts live savers 646 g skittles starburst lifesavers 646 g;95.0;skittles, starburst, lifesavers;646 g;15460.0;;;;;;0
L5020912;Pack Choco Snickers-Twix-Milkyway-Musketeers, 252 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;snickers, twix, milky way, musketeers;252 g;7130.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502739a.jpg]&sink;;;Lider;;;;;;pack choco snickerstwixmilkywaymusketeers 252 g snickers twix milky way musketeers 252 g;95.0;snickers, twix, milky way, musketeers;252 g;7130.0;;;;;;0
L5020913;Chocolate Snickers Pack Variedad De Sabores, 294 g;no info;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;snickers;294 g;7840.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4502742a.jpg]&sink;;;Lider;;;;;;chocolate snickers pack variedad sabores 294 g snickers 294 g;95.0;snickers;294 g;7840.0;;;;;;0
L367539;Vino Cabernet Sauvignon, 750 ml;Vino Tinto Cabernet Sauvignon Misiones de Rengo, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;misiones de rengo;750 ml;3190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4503a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon 750 ml misiones rengo 750 ml;95.0;misiones de rengo;750 ml;3190.0;;;;;;0
L280002;Vino Cabernet Sauvignon Doña Dominga, 750 ml;Vino Tinto Cabernet Sauvignon Doña Dominga, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;casa silva;750 ml;3950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4505a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon doña dominga 750 ml casa silva 750 ml;95.0;casa silva;750 ml;3950.0;;;;;;0
L310346;Vino Merlot;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;leon de tarapaca;ino merlot;2890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4507a.jpg]&sink;;;Lider;;;;;;vino merlot leon tarapaca ino merlot;95.0;leon de tarapaca;ino merlot;2890.0;;;;;;0
L703978;Vino Cabernet Sauvignon Margaux, 700 cc;Vino Tinto Clásico Mgx Cabernet Sauvignon Carmen, 700cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;carmen;700 cc;2350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4509a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon margaux 700 cc carmen 700 cc;95.0;carmen;700 cc;2350.0;;;;;;0
L253181;Vino Cabernet Sauvignon Tarapacá Reserva Botella, 750 ml;Vino Tinto Reserva Cabernet Sauvignon Viña Tarapacá, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;tarapaca;750 ml;4550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4511a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon tarapacá reserva botella 750 ml tarapaca 750 ml;95.0;tarapaca;750 ml;4550.0;;;;;;0
L293594;Vino Gran 120 Cabernet Sauvignon Botella, 700 ml;Vino Tinto Gran 120 Cabernet Sauvignon Santa Rita, 700cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;santa rita;700 ml;1990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4513a.jpg]&sink;;;Lider;;;;;;vino gran 120 cabernet sauvignon botella 700 ml santa rita 700 ml;95.0;santa rita;700 ml;1990.0;;;;;;0
L307899;Vino Merlot Tarapacá Reserva Botella, 750 cc;Vino Tinto Reserva Merlot Viña Tarapacá, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;tarapaca;750 cc;4550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4517a.jpg]&sink;;;Lider;;;;;;vino merlot tarapacá reserva botella 750 cc tarapaca 750 cc;95.0;tarapaca;750 cc;4550.0;;;;;;0
L293511;Vino Merlot, 700 cc;Vino Clásico Merlot Carmen, 700cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;carmen;700 cc;2350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4519a.jpg]&sink;;;Lider;;;;;;vino merlot 700 cc carmen 700 cc;95.0;carmen;700 cc;2350.0;;;;;;0
L102262;Vino Cabernet Sauvignon León de Tarapacá, 750 ml;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;tarapaca;750 ml;2890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4521a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon león tarapacá 750 ml tarapaca 750 ml;95.0;tarapaca;750 ml;2890.0;;;;;;0
L309831;Vino Cabernet Sauvignon Medalla Real Reserva, 750 ml;Vino Tinto Reserva Medalla Real Cabernet Sauvignon Santa Rita, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;santa rita;750 ml;5150.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4523a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon medalla real reserva 750 ml santa rita 750 ml;95.0;santa rita;750 ml;5150.0;;;;;;0
L293406;Vino Cabernet Sauvignon 120 Tres Medallas, 700 cc;Vino Tinto 120 Tres Medallas Cabernet Sauvignon Santa Rita, 700ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;santa rita;700 cc;2890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4527a.jpg]&sink;;;Lider;;;;;;vino cabernet sauvignon 120 tres medallas 700 cc santa rita 700 cc;95.0;santa rita;700 cc;2890.0;;;;;;0
L255023;Helado de Agua Sabor Piña, 2,5 L;Helado de Agua Cassata Piña Panda, 2.5lt;C_001;Congelados;H_001;Helados;panda;2,5 l;3890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4539a.jpg]&sink;;;Lider;;;;;;helado agua sabor piña 25 l panda 25 l;95.0;panda;2,5 l;3890.0;;;;;;0
L327300;Bebida Sabor Papaya, 1,5 L;Bebida de Fantasía Pap, 1.5lt;BYL_001;Bebidas y Licores;B_001;Bebidas;pap;1,5 l;1850.0;https://images.lider.cl/wmtcl?source=url[file:/productos/4565a.jpg]&sink;;;Lider;;;;;;bebida sabor papaya 15 l pap 15 l;95.0;pap;1,5 l;1850.0;;;;;;0
